#汉字	频率	累计频率(%)	拼音
佟	162	99.86379107	tong2
庖	162	99.86394354	pao2
淦	162	99.864096	gan4
湎	162	99.86424846	mian3
娓	162	99.86440093	wei3
胄	162	99.86455339	zhou4
埂	161	99.86470492	geng3
谑	161	99.86485644	xue4
芩	161	99.86500796	qin2
猕	161	99.86515949	mi2
祐	160	99.86531007	you4
惬	160	99.86546065	qie4
阈	160	99.86561123	yu4
鹫	160	99.86576181	jiu4
蛉	160	99.8659124	ling2
罂	160	99.86606298	ying1
鳎	160	99.86621356	ta3
铵	160	99.86636414	an3
徨	159	99.86651378	huang2
莘	158	99.86666248	shen1/xin1
潢	158	99.86681118	huang2
缜	158	99.86695988	zhen3
镂	158	99.86710858	lou4
蛎	158	99.86725728	li4
铂	157	99.86740504	bo2
惦	157	99.8675528	dian4
绛	157	99.86770056	jiang4
荤	156	99.86784737	hun1
孺	156	99.86799419	ru2
凇	156	99.86814101	song1
邺	156	99.86828783	ye4
叽	156	99.86843464	ji1
嘀	156	99.86858146	di2/di1
蚩	156	99.86872828	chi1
缂	156	99.8688751	ke4
腸	156	99.86902191	chang2
锹	155	99.86916779	qiao1
潍	155	99.86931367	wei2
扉	155	99.86945954	fei1
鸾	155	99.86960542	luan2
夯	154	99.86975035	hang1/ben4
饺	154	99.86989529	jiao3
洹	154	99.87004022	huan2
轭	154	99.87018516	e4
跚	154	99.87033009	shan1
泞	153	99.87047409	ning4
苻	153	99.87061808	fu2
抟	153	99.87076208	tuan2
哒	153	99.87090607	da1
聿	153	99.87105006	yu4
囤	152	99.87119312	dun4/tun2
袄	151	99.87133523	ao3
鸳	151	99.87147734	yuan1
匐	151	99.87161945	fu2
徭	151	99.87176156	yao2
颍	151	99.87190368	ying3
翡	151	99.87204579	fei3
燎	150	99.87218696	liao2
镣	150	99.87232813	liao4
捺	150	99.8724693	na4
啻	150	99.87261047	chi4
猥	150	99.87275164	wei3
悴	150	99.87289281	cui4
涿	150	99.87303398	zhuo1
濑	150	99.87317515	lai4
濮	150	99.87331632	pu2
胝	150	99.87345749	zhi1
旌	150	99.87359866	jing1
蟆	150	99.87373983	ma2/ma
壹	149	99.87388006	yi1
闾	149	99.87402029	lu:2/lv2
戾	149	99.87416052	li4
蟮	149	99.87430075	shan4
蹊	149	99.87444098	xi1/qi1
蹶	149	99.87458121	jue2/jue3
關	149	99.87472144	guan1
挞	148	99.87486073	ta4
鸵	148	99.87500002	tuo2
谡	148	99.87513931	su4
姗	148	99.87527859	shan1
孳	148	99.87541788	zi1
類	148	99.87555717	lei4
罡	148	99.87569646	gang1
鸯	147	99.87583481	yang1
罔	147	99.87597315	wang3
捋	147	99.8761115	lu:3/luo1/lv3
珑	147	99.87624985	long2
踉	147	99.8763882	liang2/liang4
髋	147	99.87652654	kuan1
羟	147	99.87666489	qiang3
風	147	99.87680324	feng1
潞	146	99.87694064	lu4
偃	146	99.87707805	yan3
讷	146	99.87721546	ne4
憔	146	99.87735286	qiao2
祇	145	99.87748933	qi2
泾	145	99.87762579	jing1
腱	145	99.87776226	jian4
蟒	145	99.87789872	mang3
貂	145	99.87803519	diao1
竑	145	99.87817165	hong2
茁	144	99.87830717	zhuo2
滓	144	99.8784427	zi3
瓮	143	99.87857728	weng4
鄱	143	99.87871186	po2
蓓	143	99.87884645	bei4
觎	143	99.87898103	yu2
牍	143	99.87911561	du2
滦	142	99.87924925	luan2
矽	142	99.87938289	xi1
漪	142	99.87951654	yi1
棣	142	99.87965018	di4
钍	142	99.87978382	tu3
矜	142	99.87991746	jin1
蛭	142	99.8800511	zhi4
鳝	142	99.88018474	shan4
搽	141	99.88031744	cha2
喳	141	99.88045014	cha1/zha1
锏	141	99.88058284	jian3
麼	141	99.88071554	ma2
迢	140	99.8808473	tiao2
咫	140	99.88097906	zhi3
缰	140	99.88111082	jiang1
霓	139	99.88124164	ni2
蛆	139	99.88137246	qu1
淼	139	99.88150328	miao3
鹭	139	99.88163409	lu4
蜴	139	99.88176491	yi4
霎	139	99.88189573	sha4
砰	138	99.88202561	peng1
掐	138	99.88215549	qia1
呤	138	99.88228536	ling2/ling4
惴	138	99.88241524	zhui4
鲢	138	99.88254512	lian2
蚝	138	99.88267499	hao2
钒	137	99.88280393	fan2
庋	137	99.88293286	gui3
玮	137	99.8830618	wei3
蜷	137	99.88319074	quan2
匝	136	99.88331873	za1
瞅	135	99.88344578	chou3
谧	135	99.88357284	mi4
岬	135	99.88369989	jia3
饬	135	99.88382695	chi4
溟	135	99.883954	ming2
遽	135	99.88408105	ju4
論	135	99.88420811	lun4
獭	134	99.88433422	ta3
儆	134	99.88446033	jing3
燧	134	99.88458644	sui4
铉	134	99.88471256	xuan4
隽	134	99.88483867	4-Jun
頭	134	99.88496478	tou2
卞	133	99.88508995	bian4
粕	133	99.88521512	po4
杼	133	99.88534029	zhu4
睢	133	99.88546547	sui1
蒯	133	99.88559064	kuai3
哆	132	99.88571487	duo1
芮	132	99.8858391	rui4
栎	132	99.88596333	li4
炀	132	99.88608756	yang2
鳕	132	99.88621179	xue3
泸	132	99.88633602	lu2
绀	132	99.88646025	gan4
氘	132	99.88658448	dao1
證	132	99.88670871	zheng4
養	132	99.88683294	yang3
皑	131	99.88695623	ai2
搪	131	99.88707952	tang2
觊	131	99.8872028	ji4
燮	131	99.88732609	xie4
擞	130	99.88744844	sou3
臃	130	99.88757079	yong1
犷	130	99.88769314	guang3
宥	130	99.88781549	you4
蜚	130	99.88793783	fei3/fei1
舸	130	99.88806018	ge3
蹒	130	99.88818253	pan2
霾	130	99.88830488	mai2
幺	130	99.88842722	yao1
桢	130	99.88854957	zhen1
隍	129	99.88867098	huang2
菁	129	99.88879239	jing1
镉	129	99.88891379	ge2
瘘	129	99.8890352	lou4
吆	128	99.88915566	yao1
帼	128	99.88927613	guo2
璞	128	99.8893966	pu2
痂	128	99.88951706	jia1
鲶	128	99.88963753	nian2
進	128	99.88975799	jin4
呋	127	99.88987752	fu1
泓	127	99.88999704	hong2
熠	127	99.89011657	yi4
罄	127	99.89023609	qing4
翦	127	99.89035561	jian3
麾	127	99.89047514	hui1
須	127	99.89059466	xu1
爻	126	99.89071325	yao2
谝	126	99.89083183	pian3
馐	126	99.89095041	xiu1
胭	126	99.891069	yan1
镳	126	99.89118758	biao1
篝	126	99.89130616	gou1
祜	126	99.89142475	hu4
憨	125	99.89154239	han1
帚	125	99.89166003	zhou3
宸	125	99.89177767	chen2
氩	125	99.89189532	ya4
睽	125	99.89201296	kui2
鹌	125	99.8921306	an1
羯	125	99.89224824	jie2
鲇	125	99.89236588	nian2
處	125	99.89248353	chu4
撵	124	99.89260023	nian3
谥	124	99.89271693	shi4
潺	124	99.89283363	chan2
栾	124	99.89295033	luan2
脲	124	99.89306703	niao4
谘	123	99.89318279	zi1
夥	123	99.89329855	huo3
饪	123	99.89341431	ren4
泗	123	99.89353007	si4
栉	123	99.89364583	zhi4
槌	123	99.89376159	chui2
饕	123	99.89387735	tao1
漾	122	99.89399217	yang4
揖	122	99.89410699	yi1
峪	122	99.89422181	yu4
诳	122	99.89433663	kuang2
畿	122	99.89445144	ji1
砺	122	99.89456626	li4
铨	122	99.89468108	quan2
臾	122	99.8947959	yu2
骷	122	99.89491072	ku1
調	122	99.89502554	diao4
疥	121	99.89513942	jie4
坂	121	99.89525329	ban3
藜	121	99.89536717	li2
篾	121	99.89548105	mie4
漕	121	99.89559493	cao2
嘧	121	99.8957088	mi4
診	121	99.89582268	zhen3
闺	120	99.89593562	gui1
琶	120	99.89604855	pa2
砚	120	99.89616149	yan4
螈	120	99.89627443	yuan2
跷	120	99.89638736	qiao1
髅	120	99.8965003	lou2
邈	120	99.89661324	miao3
葺	119	99.89672523	qi4
嗒	119	99.89683723	ta4/da1
濯	119	99.89694922	zhuo2
暹	119	99.89706122	xian1
蚱	119	99.89717321	zha4
讫	119	99.89728521	qi4
纥	118	99.89739626	ge1/he2
绻	118	99.89750732	quan3
铤	118	99.89761837	ding4/ting3
鳊	118	99.89772943	bian1
傈	118	99.89784048	li4
藿	118	99.89795153	huo4
針	118	99.89806259	zhen1
瘪	117	99.8981727	bie3
嘌	117	99.89828281	piao4
徕	117	99.89839293	lai2
阖	117	99.89850304	ge2/he2
姒	117	99.89861315	si4
楂	117	99.89872327	cha2/zha1
欤	117	99.89883338	yu2
洱	117	99.89894349	er3
僳	117	99.89905361	su4
瘸	116	99.89916278	que2
岷	116	99.89927195	min2
逅	116	99.89938112	hou4
纾	116	99.89949029	shu1
绫	116	99.89959947	ling2
蚣	116	99.89970864	gong1
蜃	116	99.89981781	shen4
遴	116	99.89992698	lin2
脯	115	99.90003521	fu3/pu2
琵	115	99.90014344	pi2
讴	115	99.90025167	ou1
骧	115	99.90035991	xiang1
瑾	115	99.90046814	jin3
碛	115	99.90057637	qi4
鱿	115	99.9006846	you2
拎	114	99.90079189	ling1/lin1
怔	114	99.90089918	zheng1
撷	114	99.90100647	xie2
恻	114	99.90111376	ce4
缫	114	99.90122105	sao1
氚	114	99.90132834	chuan1
粼	114	99.90143563	lin2
陲	114	99.90154291	chui2
疝	114	99.9016502	shan4
細	114	99.90175749	xi4
叼	113	99.90186384	diao1
铰	113	99.90197019	jiao3
叵	113	99.90207654	po3
腭	113	99.90218289	e4
瞌	113	99.90228924	ke1
鹄	113	99.90239559	gu3/hu2
蠼	113	99.90250193	qu2
鲮	113	99.90260828	ling2
錢	113	99.90271463	qian2
飲	113	99.90282098	yin3
撩	112	99.90292639	liao1/liao2
倏	112	99.90303179	shu1
夙	112	99.9031372	su4
揍	111	99.90324167	zou4
陂	111	99.90334613	pi2/po1/bei1
芨	111	99.9034506	ji2/ji1
芷	111	99.90355507	zhi3
嵘	111	99.90365953	rong2
潴	111	99.903764	zhu1
熨	111	99.90386847	yu4/yun4
蠹	111	99.90397293	du4
銮	111	99.9040774	luan2
節	111	99.90418186	jie1
抡	110	99.90428539	lun1/lun2
瘴	110	99.90438891	zhang4
茉	110	99.90449244	mo4
懵	110	99.90459596	meng3
闩	110	99.90469949	shuan1
嬗	110	99.90480301	shan4
椤	110	99.90490654	luo2
觐	110	99.90501006	jin4
肼	110	99.90511359	jing3
铠	110	99.90521712	kai3
佤	110	99.90532064	wa3
術	110	99.90542417	shu4
锑	109	99.90552675	ti1
俣	109	99.90562933	yu3
僮	109	99.90573192	tong2/zhuang4
崽	109	99.9058345	zai3
榛	109	99.90593709	zhen1
觑	109	99.90603967	qu4
飚	109	99.90614225	biao1
鞯	109	99.90624484	jian1
茬	108	99.90634648	cha2
烩	108	99.90644812	hui4
铱	108	99.90654977	yi1
俚	108	99.90665141	li3
岫	108	99.90675305	xiu4
灏	108	99.90685469	hao4
炜	108	99.90695634	wei3
鸬	108	99.90705798	lu2
蚴	108	99.90715962	you4
蜈	108	99.90726127	wu2
镧	108	99.90736291	lan2
馋	107	99.90746361	chan2
厩	107	99.90756431	jiu4
螟	107	99.90766501	ming2
汴	107	99.90776572	bian4
迳	107	99.90786642	jing4
砥	107	99.90796712	di3
蚧	107	99.90806782	jie4
瘁	106	99.90816758	cui4
痞	106	99.90826734	pi3
闰	106	99.9083671	run4
郧	106	99.90846686	yun2
诮	106	99.90856662	qiao4
忖	106	99.90866638	cun3
澹	106	99.90876614	dan4/tan2
妍	106	99.9088659	yan2
魇	106	99.90896567	yan3
黝	106	99.90906543	you3
狞	105	99.90916425	ning2
擢	105	99.90926306	zhuo2
嚓	105	99.90936188	cha1
骁	105	99.9094607	xiao1
粑	105	99.90955952	ba1
跄	105	99.90965834	qiang1/qiang4
稱	105	99.90975716	cheng1
蓿	104	99.90985504	xu
嗥	104	99.90995292	hao2
淙	104	99.9100508	cong2
铿	104	99.91014867	keng1
锆	104	99.91024655	gao4
鲀	104	99.91034443	tun2
腫	103	99.91044137	zhong3
墒	103	99.91053831	shang1
舛	103	99.91063524	chuan3
饨	103	99.91073218	tun2
怅	103	99.91082912	chang4
濡	103	99.91092605	ru2
瑛	103	99.91102299	ying1
钜	103	99.91111993	ju4
舐	103	99.91121687	shi4
枋	102	99.91131286	fang1
虻	102	99.91140886	meng2
飨	102	99.91150485	xiang3
幂	102	99.91160085	mi4
篪	102	99.91169685	chi2
铡	101	99.9117919	zha2
涞	101	99.91188696	lai2
妞	101	99.91198201	niu1
桀	101	99.91207707	jie2
懑	101	99.91217212	men4
矸	101	99.91226718	gan1
穑	101	99.91236223	se4
饔	101	99.91245728	yong1
髻	101	99.91255234	ji4
麒	101	99.91264739	qi2
骥	101	99.91274245	ji4
鲡	101	99.9128375	li2
抠	100	99.91293162	kou1
偎	100	99.91302573	wei1
勐	100	99.91311985	meng3
媛	100	99.91321396	yuan2/yuan4
桧	100	99.91330807	gui4
槭	100	99.91340219	qi4
適	100	99.9134963	shi4
腦	100	99.91359041	nao3
粳	99	99.91368359	jing1
芎	99	99.91377676	xiong1
喔	99	99.91386993	o1/wo1
邂	99	99.9139631	xie4
枳	99	99.91405628	zhi3
昵	99	99.91414945	ni4
翊	99	99.91424262	yi4
螃	99	99.91433579	pang2
佰	99	99.91442897	bai3
谌	98	99.9145212	chen2
遨	98	99.91461343	ao2
晔	98	99.91470566	ye4
煲	98	99.91479789	bao1
礴	98	99.91489012	bo2
钼	98	99.91498236	mu4
裡	98	99.91507459	li3
诒	97	99.91516588	yi2
啾	97	99.91525717	jiu1
峥	97	99.91534846	zheng1
沱	97	99.91543975	tuo2
渌	97	99.91553104	lu4
孀	97	99.91562233	shuang1
楣	97	99.91571362	mei2
榫	97	99.91580491	sun3
膈	97	99.9158962	ge2
竦	97	99.91598749	song3
窈	97	99.91607878	yao3
髂	97	99.91617007	qia4
髡	97	99.91626136	kun1
楹	97	99.91635265	ying2
網	97	99.91644394	wang3
苫	96	99.91653429	shan1
伫	96	99.91662464	zhu4
攥	96	99.91671499	zuan4
椋	96	99.91680534	liang2
焓	96	99.91689569	han2
靓	96	99.91698604	jing4/liang4
鞣	96	99.91707639	rou2
笺	95	99.91716579	jian1
鬃	95	99.9172552	zong1
咔	95	99.91734461	ka1
阄	95	99.91743402	jiu1
璀	95	99.91752343	cui3
璨	95	99.91761284	can4
杈	95	99.91770224	cha1/cha4
肱	95	99.91779165	gong1
锵	95	99.91788106	qiang1
筠	95	99.91797047	yun2/jun1
豺	94	99.91805893	chai2
侬	94	99.9181474	nong2
苡	94	99.91823587	yi3
嵴	94	99.91832434	ji2
泱	94	99.9184128	yang1
迨	94	99.91850127	dai4
暄	94	99.91858974	xuan1
酊	94	99.9186782	ding3
黠	94	99.91876667	xia2
篓	93	99.9188542	lou3
奂	93	99.91894172	huan4
吡	93	99.91902925	bi3
啧	93	99.91911677	ze2
啉	93	99.9192043	lin2
愎	93	99.91929182	bi4
淝	93	99.91937935	fei2
绶	93	99.91946688	shou4
柚	93	99.9195544	you4
砭	93	99.91964193	bian1
臨	93	99.91972945	lin2
掂	92	99.91981604	dian1
醚	92	99.91990262	mi2
绦	92	99.91998921	tao1
奘	92	99.92007579	zang4/zhuang3
哽	92	99.92016238	geng3
枭	92	99.92024896	xiao1
籴	91	99.9203346	di2
冽	91	99.92042025	lie4
呓	91	99.92050589	yi4
榘	91	99.92059153	ju3
槁	91	99.92067718	gao3
蠡	91	99.92076282	li2/li3
蹴	91	99.92084847	cu4
鹘	91	99.92093411	hu2/gu3
骅	91	99.92101975	hua2
靛	90	99.92110445	dian4
挎	90	99.92118916	kua4
赝	90	99.92127386	yan4
逵	90	99.92135856	kui2
妫	90	99.92144326	gui1
辏	90	99.92152797	cou4
戛	90	99.92161267	jia2
氲	90	99.92169737	yun1
畲	90	99.92178207	yu2/she1
锴	90	99.92186678	kai3
雉	90	99.92195148	zhi4
袂	90	99.92203618	mei4
蹩	90	99.92212088	bie2
樾	90	99.92220559	yue4
莆	89	99.92228935	pu2
痈	89	99.92237311	yong1
匦	89	99.92245687	gui3
偌	89	99.92254063	ruo4
怆	89	99.92262439	chuang4
洌	89	99.92270815	lie4
浔	89	99.92279191	xun2
嫔	89	99.92287568	pin2
骊	89	99.92295944	li2
祚	89	99.9230432	zuo4
眸	89	99.92312696	mou2
秣	89	99.92321072	mo4
蹑	89	99.92329448	nie4
霁	89	99.92337824	ji4
叁	88	99.92346106	san1
喽	88	99.92354388	lou2/lou
浜	88	99.9236267	bang1
渚	88	99.92370952	zhu3
轼	88	99.92379234	shi4
辘	88	99.92387516	lu4
瓯	88	99.92395798	ou1
硎	88	99.9240408	xing2
铧	88	99.92412362	hua2
赭	88	99.92420644	zhe3
霰	88	99.92428926	xian4
蛴	88	99.92437208	qi2
紅	88	99.9244549	hong2
铣	87	99.92453678	xian3/xi3
漉	87	99.92461866	lu4
骞	87	99.92470054	qian1
缬	87	99.92478242	xie2
畹	87	99.9248643	wan3
醴	87	99.92494618	li3
龊	87	99.92502806	chuo4
鬓	87	99.92510994	bin4
崂	87	99.92519181	lao2
湄	87	99.92527369	mei2
铍	87	99.92535557	pi2
覃	87	99.92543745	tan2
鳢	87	99.92551933	li3
皋	86	99.92560027	gao1
菏	86	99.92568121	he2
艿	86	99.92576214	nai3
苄	86	99.92584308	bian4
唷	86	99.92592402	yo1
沅	86	99.92600496	yuan2
浣	86	99.92608589	huan4
绯	86	99.92616683	fei1
煜	86	99.92624777	yu4
镯	86	99.92632871	zhuo2
龌	86	99.92640965	wo4
雖	86	99.92649058	sui1
兖	85	99.92657058	yan3
诹	85	99.92665058	zou1
谖	85	99.92673057	xuan1
菟	85	99.92681057	tu4/tu2
啵	85	99.92689057	bo
杳	85	99.92697056	yao3
枰	85	99.92705056	ping2
犍	85	99.92713056	jian1
脍	85	99.92721055	kuai4
膑	85	99.92729055	bin4
碓	85	99.92737055	dui4
涪	85	99.92745054	fu2
蝽	85	99.92753054	chun1
輕	85	99.92761054	qing1
甭	84	99.92768959	beng2
苁	84	99.92776865	cong1
崴	84	99.9278477	wei1/wai3
嵊	84	99.92792676	sheng4
飧	84	99.92800582	sun1
顼	84	99.92808487	xu4/xu1
胼	84	99.92816393	pian2
碇	84	99.92824298	ding4
蜇	84	99.92832204	zhe1/zhe2
笞	84	99.92840109	chi1
袅	84	99.92848015	niao3
鎏	84	99.9285592	liu2
臟	84	99.92863826	zang4
箕	83	99.92871637	ji1
撂	83	99.92879449	liao4
僖	83	99.9288726	xi1
谶	83	99.92895072	chen4
苜	83	99.92902883	mu4
洙	83	99.92910695	zhu1
缥	83	99.92918506	piao3/piao1
罅	83	99.92926317	xia4
箫	83	99.92934129	xiao1
跗	83	99.9294194	fu1
霭	83	99.92949752	ai3
龅	83	99.92957563	pao2/bao1
殇	83	99.92965375	shang1
怛	83	99.92973186	da2
膘	82	99.92980903	biao1
揩	82	99.92988621	kai1
茴	82	99.92996338	hui2
狻	82	99.93004055	suan1
绌	82	99.93011773	chu4
橛	82	99.9301949	jue2
牝	82	99.93027207	pin4
胍	82	99.93034925	gua1
愍	82	99.93042642	min3
鳟	82	99.93050359	zun1
疖	82	99.93058077	jie2/jie1
認	82	99.93065794	ren4
炔	81	99.93073417	que1/gui4
拄	81	99.9308104	zhu3
怦	81	99.93088664	peng1
孱	81	99.93096287	can4/chan2
孑	81	99.9310391	jie2
珈	81	99.93111533	jia1
殚	81	99.93119157	dan1
瞑	81	99.9312678	ming2
锲	81	99.93134403	qie4
皎	81	99.93142026	jiao3
螭	81	99.93149649	chi1
蓖	80	99.93157178	bi4
蹭	80	99.93164708	ceng2/ceng4
夔	80	99.93172237	kui2
萸	80	99.93179766	yu2
卟	80	99.93187295	bu3
嶂	80	99.93194824	zhang4
馕	80	99.93202353	nang2
悌	80	99.93209882	ti4
橐	80	99.93217411	tuo2
嵇	80	99.9322494	ji1
羿	80	99.93232469	yi4
統	80	99.93239999	tong3
撅	79	99.93247434	jue1
乩	79	99.93254869	ji1
偻	79	99.93262304	lou2/lv3
诨	79	99.93269738	hun4
劭	79	99.93277173	shao4
圮	79	99.93284608	pi3
菖	79	99.93292043	chang1
婺	79	99.93299478	wu4
耄	79	99.93306913	mao4
蚪	79	99.93314348	dou3
籁	79	99.93321783	lai4
翳	79	99.93329218	yi4
鼹	79	99.93336653	yan3
脘	79	99.93344088	wan3
狰	78	99.93351429	zheng1
诟	78	99.9335877	gou4
阡	78	99.93366111	qian1
茏	78	99.93373452	long2
蒺	78	99.93380793	ji2
峁	78	99.93388134	mao3
濂	78	99.93395474	lian2
娣	78	99.93402815	di4
骛	78	99.93410156	wu4
贲	78	99.93417497	ben1/bi4
牦	78	99.93424838	mao2
褴	78	99.93432179	lan2
酢	78	99.9343952	zuo4
鬣	78	99.93446861	lie4
岘	78	99.93454201	xian4
叟	77	99.93461448	sou3
芡	77	99.93468695	qian4
蓦	77	99.93475942	mo4
戕	77	99.93483188	qiang1
忑	77	99.93490435	te4
砝	77	99.93497682	fa3
町	77	99.93504929	ting3/ding1
褓	77	99.93512175	bao3
艏	77	99.93519422	shou3
錾	77	99.93526669	zan4
覺	77	99.93533916	jiao4
胯	76	99.93541068	kua4
黍	76	99.93548221	shu3
唁	76	99.93555374	yan4
壅	76	99.93562526	yong1
荥	76	99.93569679	xing2/ying2
掬	76	99.93576832	ju1
猬	76	99.93583984	wei4
獠	76	99.93591137	liao2
馓	76	99.9359829	san3
湟	76	99.93605442	huang2
迤	76	99.93612595	yi2/yi3
邕	76	99.93619747	yong1
樽	76	99.936269	zun1
忐	76	99.93634053	tan3
穰	76	99.93641205	rang2
鹳	76	99.93648358	guan4
襁	76	99.93655511	qiang3
醺	76	99.93662663	xun1
咤	76	99.93669816	zha4
邬	76	99.93676969	wu1
觀	76	99.93684121	guan1
轉	76	99.93691274	zhuan3
弑	75	99.93698332	shi4
嗷	75	99.93705391	ao2
掰	75	99.9371245	bai1
碚	75	99.93719508	bei4
鹗	75	99.93726567	e4
鏖	75	99.93733625	ao2
鼬	75	99.93740684	you4
缙	75	99.93747742	jin4
隱	75	99.93754801	yin3
箩	74	99.93761765	luo2
摞	74	99.9376873	luo4
摺	74	99.93775694	zhe2
噱	74	99.93782658	jue2
缛	74	99.93789623	ru4
槿	74	99.93796587	jin3
愆	74	99.93803552	qian1
铩	74	99.93810516	sha1
锕	74	99.9381748	a1
馥	74	99.93824445	fu4
裆	74	99.93831409	dang1
蛳	74	99.93838374	si1
螯	74	99.93845338	ao2
俎	74	99.93852303	zu3
哌	74	99.93859267	pai4
運	74	99.93866231	yun4
鲃	74	99.93873196	ba1
蹿	73	99.93880066	cuan1
唔	73	99.93886936	en2
庠	73	99.93893807	xiang2
滂	73	99.93900677	pang1
驸	73	99.93907547	fu4
珂	73	99.93914418	ke1
腴	73	99.93921288	yu2
毂	73	99.93928158	gu1/gu3
砣	73	99.93935028	tuo2
虼	73	99.93941899	ge4
蛱	73	99.93948769	jia2
蠖	73	99.93955639	huo4
鲱	73	99.9396251	fei1
黩	73	99.9396938	du2
珐	72	99.93976156	fa4
檄	72	99.93982932	xi2
舀	72	99.93989709	yao3
囟	72	99.93996485	xin4
鄯	72	99.94003261	shan4
揆	72	99.94010037	kui2
嶙	72	99.94016813	lin2
婀	72	99.9402359	e1
轲	72	99.94030366	ke1
煊	72	99.94037142	xuan1
锉	72	99.94043918	cuo4
鹬	72	99.94050694	yu4
髯	72	99.9405747	ran2
苴	72	99.94064247	ju1
仫	72	99.94071023	mu4
掇	71	99.94077705	duo1
郢	71	99.94084387	ying3
苣	71	99.94091069	ju4
蕲	71	99.94097751	qi2
薮	71	99.94104433	sou3
嗳	71	99.94111115	ai3/ai4
悭	71	99.94117797	qian1
涮	71	99.94124479	shuan4
纣	71	99.94131162	zhou4
琰	71	99.94137844	yan3
斫	71	99.94144526	zhuo2
盹	71	99.94151208	dun3
詈	71	99.9415789	li4
皙	71	99.94164572	xi1
筮	71	99.94171254	shi4
鳙	71	99.94177936	yong1
請	71	99.94184618	qing3
腆	70	99.94191206	tian3
苋	70	99.94197794	xian4
苌	70	99.94204382	chang2
莅	70	99.9421097	li4
呃	70	99.94217558	e4/e
嗨	70	99.94224146	hai1/hei1
瑁	70	99.94230734	mao4
榉	70	99.94237322	ju3
擘	70	99.9424391	bo4
怼	70	99.94250498	dui4
鹜	70	99.94257086	wu4
蜍	70	99.94263674	chu2
舫	70	99.94270262	fang3
帙	70	99.9427685	zhi4
縻	70	99.94283438	mi2
緩	70	99.94290026	huan3
酐	70	99.94296613	gan1
組	70	99.94303201	zu3
梆	69	99.94309695	bang1
镊	69	99.94316189	nie4
汨	69	99.94322683	mi4
琮	69	99.94329177	cong2
氪	69	99.94335671	ke4
旃	69	99.94342165	zhan1
聩	69	99.94348658	kui4
蜣	69	99.94355152	qiang1
黾	69	99.94361646	min3/mian3
髁	69	99.9436814	ke1
鳔	69	99.94374634	biao4
剁	68	99.94381033	duo4
佶	68	99.94387433	ji2
勖	68	99.94393833	xu4
萱	68	99.94400233	xuan1
呷	68	99.94406632	xia1/ga1
咛	68	99.94413032	ning2
惆	68	99.94419432	chou2
胛	68	99.94425832	jia3
褛	68	99.94432231	lu:3/lv3
辊	68	99.94438631	gun3
铒	68	99.94445031	er3
續	68	99.94451431	xu4
盅	67	99.94457736	zhong1
凫	67	99.94464042	fu2
讧	67	99.94470347	hong4
讪	67	99.94476653	shan4
唧	67	99.94482959	ji1
嘹	67	99.94489264	liao2
恽	67	99.9449557	yun4
甑	67	99.94501876	zeng4
爰	67	99.94508181	yuan2
鹧	67	99.94514487	zhe4
蛄	67	99.94520792	gu1
觯	67	99.94527098	zhi4
铋	67	99.94533404	bi4
犸	67	99.94539709	ma3
祕	67	99.94546015	bi4
硷	66	99.94552226	jian3
铆	66	99.94558438	mao3
刈	66	99.94564649	yi4
郏	66	99.94570861	jia2
劬	66	99.94577072	qu2
芾	66	99.94583284	fei4/fu2
咝	66	99.94589495	si1
恸	66	99.94595707	tong4
缈	66	99.94601918	miao3
樗	66	99.9460813	chu1
颛	66	99.94614341	zhuan1
難	66	99.94620553	nan2
砒	65	99.9462667	pi1
酆	65	99.94632788	feng1
哧	65	99.94638905	chi1
嗖	65	99.94645023	sou1
馍	65	99.9465114	mo2
甾	65	99.94657257	zai1
歙	65	99.94663375	she4/xi1
煨	65	99.94669492	wei1
蚨	65	99.94675609	fu2
蛞	65	99.94681727	kuo4
蝌	65	99.94687844	ke1
鲂	65	99.94693962	fang2
萘	65	99.94700079	nai4
禳	65	99.94706196	rang2
鲚	65	99.94712314	ji4
頸	65	99.94718431	jing3
俳	64	99.94724455	pai2
闼	64	99.94730478	ta4
旖	64	99.94736501	yi3
锶	64	99.94742524	si1
麸	64	99.94748548	fu1
蹙	64	99.94754571	cu4
鲅	64	99.94760594	ba4
麋	64	99.94766617	mi2
讦	64	99.94772641	jie2
赅	64	99.94778664	gai1
謝	64	99.94784687	xie4
離	64	99.94790711	li2
跺	63	99.9479664	duo4
饯	63	99.94802569	jian4
噎	63	99.94808498	ye1
柞	63	99.94814427	zuo4/zha4
莠	63	99.94820356	you3
啜	63	99.94826286	chuo4
嘤	63	99.94832215	ying1
饽	63	99.94838144	bo1
闶	63	99.94844073	kang1
嫣	63	99.94850002	yan1
缦	63	99.94855931	man4
韪	63	99.94861861	wei3
磬	63	99.9486779	qing4
虬	63	99.94873719	qiu2
蛩	63	99.94879648	qiong2
螽	63	99.94885577	zhong1
軟	63	99.94891506	ruan3
碴	62	99.94897341	cha2
谗	62	99.94903176	chan2
約	62	99.94909012	yue1
隗	62	99.94914847	wei3
芄	62	99.94920682	wan2
莒	62	99.94926517	ju3
荻	62	99.94932352	di2
遛	62	99.94938187	liu4/liu2
瑭	62	99.94944022	tang2
杵	62	99.94949857	chu3
晁	62	99.94955692	chao2
铛	62	99.94961527	cheng1/dang1
鸪	62	99.94967362	gu1
仡	62	99.94973197	yi4
毖	61	99.94978938	bi4
