#汉字	频率	累计频率(%)	拼音
戾	448	99.80299014	li4
镌	448	99.80322166	juan1
溟	447	99.80345266	ming2
牍	447	99.80368366	du2
隽	447	99.80391467	4-Jun
婊	445	99.80414464	biao3
鹄	445	99.8043746	gu3/hu2
埂	444	99.80460406	geng3
拄	444	99.80483351	zhu3
娲	443	99.80506245	wa1
虬	443	99.80529138	qiu2
萱	442	99.8055198	xuan1
啵	441	99.8057477	bo
蠡	441	99.80597561	li2/li3
芋	440	99.80620299	yu4
胭	439	99.80642986	yan1
豺	438	99.80665621	chai2
啻	437	99.80688205	chi4
褛	437	99.80710788	lu:3/lv3
蛆	435	99.80733268	qu1
柠	434	99.80755697	ning2
掰	434	99.80778125	bai1
篆	433	99.80800502	zhuan4
倌	432	99.80822827	guan1
咛	432	99.80845152	ning2
蛭	432	99.80867477	zhi4
谡	431	99.80889751	su4
荨	431	99.80912024	qian2
莞	431	99.80934298	guan1/guan3/wan3
澹	431	99.80956571	dan4/tan2
纭	431	99.80978845	yun2
潞	430	99.81001066	lu4
郅	429	99.81023236	zhi4
弋	428	99.81045355	yi4
飕	428	99.81067473	sou1
螳	428	99.81089592	tang2
胄	427	99.81111658	zhou4
蟑	427	99.81133725	zhang1
猥	426	99.8115574	wei3
宓	426	99.81177755	mi4
昙	426	99.8119977	tan2
锏	426	99.81221785	jian3
蟠	426	99.812438	pan2
過	426	99.81265815	guo4
柑	425	99.81287779	gan1
烯	425	99.81309742	xi1
匐	425	99.81331705	fu2
濮	425	99.81353669	pu2
蟮	425	99.81375632	shan4
祐	424	99.81397544	you4
仄	424	99.81419456	ze4
偈	424	99.81441367	ji4/jie2
蜃	424	99.81463279	shen4
箴	424	99.81485191	zhen1
粼	424	99.81507102	lin2
嗥	423	99.81528962	hao2
褴	423	99.81550822	lan2
蕨	422	99.81572631	jue2
蓟	421	99.81594387	ji4
圩	421	99.81616144	wei2/xu1
孪	420	99.81637849	luan2
杳	420	99.81659554	yao3
魇	420	99.81681259	yan3
荤	419	99.81702912	hun1
诿	419	99.81724566	wei3
簪	419	99.81746219	zan1
氲	418	99.8176782	yun1
摞	417	99.8178937	luo4
飒	417	99.8181092	sa4
镂	417	99.8183247	lou4
舀	415	99.81853917	yao3
夙	415	99.81875363	su4
臧	413	99.81896707	zang1
蒿	412	99.81917998	hao1
貂	412	99.8193929	diao1
蜥	411	99.8196053	xi1
蹩	411	99.81981769	bie2
噼	410	99.82002958	pi1
钛	410	99.82024146	tai4
钚	409	99.82045282	bu4
獾	408	99.82066367	huan1
濂	408	99.82087452	lian2
铠	408	99.82108537	kai3
皙	408	99.82129622	xi1
霭	408	99.82150707	ai3
鲈	408	99.82171791	lu2
叵	407	99.82192825	po3
霾	407	99.82213858	mai2
泯	406	99.82234839	min3
碴	405	99.82255769	cha2
鸵	405	99.82276699	tuo2
峪	404	99.82297577	yu4
饕	403	99.82318403	tao1
瘁	402	99.82339178	cui4
睢	402	99.82359953	sui1
鬃	401	99.82380676	zong1
迩	401	99.82401399	er3
纣	401	99.82422122	zhou4
夔	400	99.82442794	kui2
垠	399	99.82463413	yin2
饨	399	99.82484033	tun2
榭	399	99.82504653	xie4
隍	398	99.82525221	huang2
娑	398	99.82545789	suo1
篝	398	99.82566357	gou1
榔	397	99.82586873	lang2
洌	397	99.8260739	lie4
浜	397	99.82627906	bang1
鲑	397	99.82648422	gui1
谔	396	99.82668887	e4
汩	396	99.82689352	gu3
浣	396	99.82709816	huan4
舐	396	99.82730281	shi4
瞭	395	99.82750694	liao3
忻	395	99.82771107	xin1
咻	394	99.82791468	xiu1
鹑	394	99.8281183	chun2
唑	394	99.82832191	zuo4
懋	393	99.82852501	mao4
皎	393	99.8287281	jiao3
诒	392	99.82893068	yi2
麾	391	99.82913275	hui1
辏	390	99.82933429	cou4
氐	389	99.82953532	di1/di3
冽	389	99.82973635	lie4
箕	388	99.82993686	ji1
俚	387	99.83013686	li3
汴	386	99.83033634	bian4
宸	386	99.83053582	chen2
芍	385	99.83073478	shao2
捱	385	99.83093374	ai2
摈	384	99.83113219	bin4
摺	384	99.83133063	zhe2
簦	384	99.83152908	deng1
箔	383	99.83172701	bo2
咝	383	99.83192494	si1
孀	382	99.83212235	shuang1
怏	381	99.83231924	yang4
谝	380	99.83251562	pian3
砧	379	99.83271148	zhen1
馕	379	99.83290735	nang2
耄	379	99.83310321	mao4
罂	379	99.83329907	ying1
漕	379	99.83349493	cao2
沣	378	99.83369028	feng1
栾	378	99.83388562	luan2
榘	378	99.83408096	ju3
烷	378	99.83427631	wan2
榷	375	99.8344701	que4
俑	375	99.8346639	yong3
沱	375	99.83485769	tuo2
缜	375	99.83505149	zhen3
鹫	375	99.83524528	jiu4
蛳	374	99.83543856	si1
剽	373	99.83563132	piao1
衢	373	99.83582408	qu2
泗	373	99.83601684	si4
臊	372	99.83620909	sao1/sao4
瘴	371	99.83640081	zhang4
酚	370	99.83659202	fen1
纾	370	99.83678323	shu1
晁	370	99.83697444	chao2
孛	368	99.83716462	bei4/bo2
炀	368	99.8373548	yang2
叁	367	99.83754446	san1
憩	366	99.8377336	qi4
掬	365	99.83792223	ju1
椤	365	99.83811086	luo2
啮	364	99.83829896	nie4
畿	364	99.83848707	ji1
掸	363	99.83867467	dan3
镣	363	99.83886226	liao4
骁	363	99.83904985	xiao1
椽	362	99.83923693	chuan2
侗	362	99.83942401	dong4/tong2
滦	361	99.83961057	luan2
荩	361	99.83979713	jin4
泓	361	99.83998368	hong2
蚱	361	99.84017024	zha4
癜	361	99.8403568	dian4
酯	361	99.84054336	zhi3
體	361	99.84072992	ti3
癸	360	99.84091596	gui3
蚜	360	99.84110201	ya2
扪	360	99.84128805	men2
庑	360	99.84147409	wu3
歆	360	99.84166014	xin1
蝮	360	99.84184618	fu4
蹶	360	99.84203222	jue2/jue3
弈	358	99.84221723	yi4
庋	357	99.84240172	gui3
喟	356	99.8425857	kui4
滂	356	99.84276967	pang1
啕	355	99.84295313	tao2
蛎	355	99.84313659	li4
獭	354	99.84331953	ta3
槁	354	99.84350247	gao3
翊	354	99.84368542	yi4
龊	354	99.84386836	chuo4
邺	353	99.84405078	ye4
莘	353	99.84423321	shen1/xin1
燮	353	99.84441563	xie4
剁	352	99.84459754	duo4
觐	352	99.84477945	jin4
铛	352	99.84496136	cheng1/dang1
谗	351	99.84514275	chan2
镍	351	99.84532414	nie4
臃	351	99.84550553	yong1
墒	350	99.84568641	shang1
晔	350	99.84586728	ye4
燔	350	99.84604816	fan2
嘭	349	99.84622852	peng1
涿	349	99.84640887	zhuo1
醯	349	99.84658923	xi1
箩	348	99.84676907	luo2
鄱	347	99.8469484	po2
睨	347	99.84712772	ni4
诤	346	99.84730653	zheng4
坳	346	99.84748534	ao4
鹭	346	99.84766415	lu4
砷	346	99.84784295	shen1
唏	345	99.84802124	xi1
伲	343	99.8481985	ni4
猬	343	99.84837576	wei4
琥	343	99.84855302	hu3
殁	343	99.84873027	mo4
蚩	343	99.84890753	chi1
泾	342	99.84908427	jing1
缥	341	99.84926049	piao3/piao1
殓	340	99.8494362	lian4
鳅	340	99.84961191	qiu1
氰	339	99.8497871	qing2
诋	339	99.84996229	di3
刍	339	99.85013748	chu2
芷	339	99.85031267	zhi3
嶙	339	99.85048786	lin2
逅	339	99.85066305	hou4
舫	339	99.85083824	fang3
呓	338	99.85101291	yi4
唰	338	99.85118759	shua1
茁	337	99.85136174	zhuo2
馑	337	99.8515359	jin3
妫	337	99.85171006	gui1
骧	337	99.85188421	xiang1
苷	336	99.85205785	gan1
擢	336	99.85223149	zhuo2
峋	336	99.85240513	xun2
袂	336	99.85257877	mei4
懑	335	99.85275189	men4
蓑	334	99.8529245	suo1
與	334	99.85309711	yu3
涞	333	99.8532692	lai2
祉	333	99.85344129	zhi3
踹	333	99.85361338	chuai4
掇	331	99.85378443	duo1
沏	331	99.85395549	qi1
诳	331	99.85412654	kuang2
噫	331	99.8542976	yi1
饽	331	99.85446866	bo1
饪	330	99.85463919	ren4
绺	330	99.85480973	liu3
谘	329	99.85497976	zi1
飧	328	99.85514926	sun1
迳	328	99.85531877	jing4
铡	327	99.85548776	zha2
枞	326	99.85565623	cong1
熨	325	99.85582418	yu4/yun4
鋈	324	99.85599162	wu4
荭	324	99.85615906	hong2
赊	323	99.85632598	she1
俦	323	99.8564929	chou2
戛	323	99.85665982	jia2
湎	322	99.85682623	mian3
幺	322	99.85699263	yao1
凇	321	99.85715852	song1
芪	321	99.85732441	qi2
觯	321	99.8574903	zhi4
龌	321	99.85765619	wo4
挞	320	99.85782156	ta4
嬴	320	99.85798693	ying2
苻	320	99.8581523	fu2
嘁	320	99.85831767	qi1
鞯	320	99.85848304	jian1
肽	319	99.8586479	tai4
恸	318	99.85881223	tong4
迨	317	99.85897606	dai4
钰	317	99.85913988	yu4
儆	316	99.85930318	jing3
觎	315	99.85946597	yu2
讫	315	99.85962875	qi4
滓	314	99.85979103	zi3
僮	314	99.8599533	tong2/zhuang4
媾	314	99.86011557	gou4
龇	314	99.86027784	zi1
胯	313	99.86043959	kua4
涮	313	99.86060134	shuan4
绾	313	99.8607631	wan3
杈	313	99.86092485	cha1/cha4
赳	313	99.86108661	jiu1
斛	313	99.86124836	hu2
觥	313	99.86141011	gong1
疸	313	99.86157187	dan3/da
卞	312	99.8617331	bian4
愠	312	99.86189434	yun4
拮	311	99.86205506	jie2
庠	311	99.86221578	xiang2
烨	311	99.8623765	ye4
龢	311	99.86253722	he2
菠	310	99.86269742	bo1
窈	310	99.86285763	yao3
罄	309	99.86301731	qing4
囤	308	99.86317648	dun4/tun2
弁	308	99.86333565	bian4
奘	308	99.86349482	zang4/zhuang3
咣	308	99.86365399	guang1
缫	308	99.86381316	sao1
腴	308	99.86397233	yu2
缈	307	99.86413099	miao3
喵	306	99.86428912	miao1
潢	306	99.86444726	huang2
遛	306	99.8646054	liu4/liu2
柚	306	99.86476353	you4
郏	305	99.86492115	jia2
荻	305	99.86507877	di2
藜	305	99.86523639	li2
琨	305	99.86539401	kun1
镳	304	99.86555111	biao1
雉	303	99.8657077	zhi4
橐	302	99.86586377	tuo2
陽	302	99.86601984	yang2
骈	301	99.86617539	pian2
蛉	301	99.86633094	ling2
艮	301	99.86648649	gen4
搽	300	99.86664153	cha2
濡	300	99.86679656	ru2
寮	300	99.8669516	liao2
柩	300	99.86710664	jiu4
佗	299	99.86726115	tuo2
啷	299	99.86741567	lang1
诜	298	99.86756968	shen1
視	298	99.86772368	shi4
偻	297	99.86787716	lou2/lv3
夯	296	99.86803013	hang1/ben4
闱	296	99.8681831	wei2
谖	295	99.86833555	xuan1
夥	295	99.868488	huo3
枸	295	99.86864045	gou1/gou3/ju3
膑	295	99.86879291	bin4
虻	295	99.86894536	meng2
筠	295	99.86909781	yun2/jun1
埽	294	99.86924974	sao4
笞	294	99.86940168	chi1
臾	294	99.86955361	yu2
婀	293	99.86970503	e1
珞	292	99.86985593	luo4
粑	292	99.87000683	ba1
怵	291	99.87015722	chu4
绻	291	99.8703076	quan3
殒	291	99.87045799	yun3
觊	291	99.87060837	ji4
崂	291	99.87075876	lao2
颧	290	99.87090862	quan2
嗑	290	99.87105849	ke4/ke1
榛	290	99.87120836	zhen1
昱	290	99.87135823	yu4
蜴	289	99.87150758	yi4
鳝	289	99.87165693	shan4
噙	288	99.87180576	qin2
淼	288	99.8719546	miao3
矾	287	99.87210291	fan2
硼	287	99.87225123	peng2
囿	287	99.87239955	you4
泅	286	99.87254735	qiu2
邂	286	99.87269515	xie4
钜	286	99.87284295	ju4
蠹	286	99.87299075	du4
垩	285	99.87313803	e4
乩	283	99.87328429	ji1
嗝	283	99.87343054	ge2
淦	283	99.87357679	gan4
樽	282	99.87372252	zun1
诮	280	99.87386722	qiao4
揆	279	99.8740114	kui2
啐	279	99.87415558	cui4
淅	279	99.87429977	xi1
榉	279	99.87444395	ju3
馗	278	99.87458762	kui2
辔	278	99.87473128	pei4
暹	278	99.87487495	xian1
骛	278	99.87501862	wu4
鱿	278	99.87516228	you2
苫	277	99.87530543	shan1
犷	277	99.87544858	guang3
獠	277	99.87559173	liao2
詈	277	99.87573488	li4
竦	277	99.87587803	song3
篙	276	99.87602066	gao1
诨	276	99.8761633	hun4
铰	275	99.87630541	jiao3
馄	275	99.87644753	hun2
蜚	275	99.87658964	fei3/fei1
峒	275	99.87673176	tong2/dong4
滢	275	99.87687387	ying2
琬	274	99.87701547	wan3
靓	274	99.87715707	jing4/liang4
狻	273	99.87729816	suan1
璨	273	99.87743924	can4
犟	273	99.87758032	jiang4
鸬	272	99.87772089	lu2
螨	272	99.87786145	man3
芩	271	99.8780015	qin2
嘹	271	99.87814155	liao2
锟	271	99.8782816	kun1
蜇	271	99.87842165	zhe1/zhe2
洹	270	99.87856118	huan2
栉	270	99.87870071	zhi4
俪	269	99.87883973	li4
钍	269	99.87897874	tu3
锨	268	99.87911724	xian1
瑁	268	99.87925574	mao4
壹	267	99.87939372	yi1
痿	267	99.8795317	wei3
竑	267	99.87966968	hong2
粕	266	99.87980715	po4
犄	266	99.87994461	ji1
瘙	266	99.88008208	sao4
饯	265	99.88021902	jian4
抟	265	99.88035597	tuan2
衲	265	99.88049292	na4
踮	264	99.88062935	dian3
龅	264	99.88076578	pao2/bao1
愎	262	99.88090118	bi4
馥	262	99.88103658	fu4
梏	261	99.88117146	gu4
讣	260	99.88130582	fu4
邝	260	99.88144019	kuang4
艿	260	99.88157455	nai3
趺	260	99.88170892	fu1
鲟	260	99.88184328	xun2
剜	259	99.88197713	wan1
绉	259	99.88211098	zhou4
罅	259	99.88224482	xia4
笥	259	99.88237867	si4
衩	258	99.882512	cha3/cha4
姣	257	99.88264481	jiao1
斫	257	99.88277763	zhuo2
鹗	257	99.88291044	e4
腎	257	99.88304326	shen4
爻	256	99.88317555	yao2
猕	256	99.88330785	mi2
晗	256	99.88344015	han2
铩	256	99.88357244	sha1
窕	256	99.88370474	tiao3
仨	255	99.88383652	sa1
搡	255	99.8839683	sang3
崴	255	99.88410008	wei1/wai3
酢	255	99.88423186	zuo4
檄	254	99.88436312	xi2
佞	254	99.88449439	ning4
孑	254	99.88462565	jie2
璀	254	99.88475692	cui3
岷	253	99.88488766	min2
舛	253	99.88501841	chuan3
邕	253	99.88514915	yong1
闿	253	99.8852799	kai3
铂	252	99.88541013	bo2
霁	252	99.88554036	ji4
犒	251	99.88567007	kao4
馏	250	99.88579927	liu4/liu2
阈	250	99.88592847	yu4
麋	250	99.88605766	mi2
麒	250	99.88618686	qi2
苁	249	99.88631554	cong1
摁	249	99.88644422	en4
涔	249	99.8865729	cen2
宥	249	99.88670158	you4
妍	249	99.88683026	yan2
铤	249	99.88695894	ding4/ting3
锷	249	99.88708762	e4
嗲	248	99.88721578	dia3
恽	248	99.88734394	yun4
麂	248	99.8874721	ji3
赝	247	99.88759975	yan4
胛	247	99.8877274	jia3
哂	246	99.88785453	shen3
撷	245	99.88798114	xie2
呶	245	99.88810775	nao2
噘	245	99.88823436	jue1
懔	245	99.88836097	lin3
栎	245	99.88848759	li4
桎	245	99.8886142	zhi4
霰	245	99.88874081	xian4
飨	245	99.88886742	xiang3
揄	244	99.88899352	yu2
噔	244	99.88911962	deng1
娣	244	99.88924571	di4
薏	243	99.88937129	yi4
忝	243	99.88949687	tian3
咤	243	99.88962245	zha4
嗵	242	99.88974751	tong1
迤	242	99.88987257	yi2/yi3
贲	242	99.88999763	ben1/bi4
胪	242	99.8901227	lu2
鍪	242	99.89024776	mou2
泸	242	99.89037282	lu2
蔫	241	99.89049736	nian1
刈	241	99.89062191	yi4
僖	241	99.89074645	xi1
咿	241	99.890871	yi1
鹌	241	99.89099555	an1
嗪	240	99.89111957	qin2
茏	239	99.89124309	long2
茯	239	99.8913666	fu2
岫	239	99.89149011	xiu4
嵘	239	99.89161362	rong2
轱	239	99.89173713	gu1
怼	239	99.89186064	dui4
铨	239	99.89198416	quan2
昕	237	99.89210663	xin1
郢	236	99.89222859	ying3
咩	236	99.89235056	mie1
馊	236	99.89247252	sou1
髡	236	99.89259448	kun1
澧	236	99.89271644	li3
苣	235	99.89283788	ju4
濯	235	99.89295933	zhuo2
盥	235	99.89308077	guan4
囡	234	99.8932017	nan1
砺	234	99.89332263	li4
佘	233	99.89344304	she2
谶	233	99.89356345	chen4
弑	233	99.89368386	shi4
楂	233	99.89380427	cha2/zha1
翦	233	99.89392468	jian3
怩	232	99.89404458	ni2
蠼	232	99.89416447	qu2
霏	232	99.89428437	fei1
楹	232	99.89440426	ying2
讴	231	99.89452364	ou1
锲	231	99.89464301	qie4
慵	230	99.89476188	yong1
胝	230	99.89488074	zhi1
砭	230	99.8949996	bian1
潍	229	99.89511794	wei2
杵	229	99.89523628	chu3
樾	229	99.89535463	yue4
帼	228	99.89547245	guo2
碣	228	99.89559028	jie2
诌	227	99.89570759	zou1/zhou1
徕	227	99.8958249	lai2
胴	227	99.89594221	dong4
钴	227	99.89605952	gu3
裟	227	99.89617683	sha1
啶	227	99.89629414	ding4
铣	226	99.89641094	xian3/xi3
铱	226	99.89652773	yi1
楫	226	99.89664452	ji2
赭	226	99.89676132	zhe3
碛	225	99.89687759	qi4
酊	225	99.89699387	ding3
魑	225	99.89711015	chi1
醛	225	99.89722642	quan2
剐	224	99.89734218	gua3
畦	224	99.89745794	qi2
陂	224	99.8975737	pi2/po1/bei1
闶	224	99.89768946	kang1
阄	224	99.89780522	jiu1
祚	223	99.89792047	zuo4
鹘	223	99.89803571	hu2/gu3
泱	222	99.89815044	yang1
趄	222	99.89826516	ju1/qie4
骅	222	99.89837989	hua2
陲	222	99.89849461	chui2
郧	221	99.89860882	yun2
倜	221	99.89872303	ti4
呤	221	99.89883724	ling2/ling4
燧	221	99.89895145	sui4
铉	221	99.89906566	xuan4
粲	220	99.89917935	can4
骶	220	99.89929305	di3
峁	219	99.89940622	mao3
忸	219	99.8995194	niu3
渌	219	99.89963258	lu4
骞	219	99.89974575	qian1
髭	219	99.89985893	zi1
戡	219	99.8999721	kan1
钨	218	99.90008476	wu1
谲	218	99.90019742	jue2
苋	218	99.90031008	xian4
锃	218	99.90042274	zeng4
蜊	218	99.9005354	li2
幄	217	99.90064754	wo4
闼	217	99.90075968	ta4
戕	217	99.90087183	qiang1
骊	217	99.90098397	li2
虢	217	99.90109611	guo2
烩	216	99.90120774	hui4
傥	216	99.90131936	tang3
妲	216	99.90143099	da2
绌	216	99.90154261	chu4
桠	216	99.90165424	ya1
袈	216	99.90176586	jia1
鎗	216	99.90187749	qiang1
薮	215	99.9019886	sou3
揿	215	99.90209971	qin4
杲	215	99.90221082	gao3
肓	215	99.90232192	huang1
厝	214	99.90243252	cuo4
莅	214	99.90254311	li4
氤	214	99.9026537	yin1
缙	214	99.90276429	jin4
衮	213	99.90287437	gun3
诟	213	99.90298444	gou4
旖	213	99.90309452	yi3
硒	213	99.90320459	xi1
唁	212	99.90331415	yan4
嬗	212	99.90342371	shan4
硎	212	99.90353327	xing2
裱	212	99.90364283	biao3
颦	212	99.90375239	pin2
質	212	99.90386194	zhi4
靥	211	99.90397099	ye4
纥	211	99.90408003	ge1/he2
煨	211	99.90418907	wei1
礴	211	99.90429811	bo2
鏖	211	99.90440715	ao2
蝈	210	99.90451568	guo1
笏	210	99.9046242	hu4
羿	210	99.90473273	yi4
鼐	209	99.90484074	nai4
湟	209	99.90494874	huang2
甑	209	99.90505675	zeng4
炜	209	99.90516476	wei3
煲	209	99.90527277	bao1
锉	209	99.90538078	cuo4
笕	209	99.90548878	jian3
喑	208	99.90559628	yin1
嶂	208	99.90570377	zhang4
浔	208	99.90581126	xun2
弭	208	99.90591875	mi3
妪	208	99.90602624	yu4
锂	208	99.90613373	li3
苡	207	99.90624071	yi3
孳	207	99.90634768	zi1
颏	207	99.90645466	ke1/ke2
醴	207	99.90656163	li3
間	207	99.9066686	jian1
渚	206	99.90677506	zhu3
轭	206	99.90688152	e4
鹬	206	99.90698798	yu4
蚝	206	99.90709444	hao2
黃	206	99.90720089	huang2
膘	205	99.90730683	biao1
邛	205	99.90741278	qiong2
痨	205	99.90751872	lao2
褡	205	99.90762466	da1
耦	205	99.9077306	ou3
覃	205	99.90783654	tan2
虛	205	99.90794248	xu1
馔	204	99.9080479	zhuan4
篾	204	99.90815333	mie4
兖	203	99.90825824	yan3
阋	203	99.90836314	xi4
遨	203	99.90846805	ao2
爰	203	99.90857296	yuan2
痂	203	99.90867787	jia1
艄	203	99.90878277	shao1
耨	203	99.90888768	nou4
沤	202	99.90899207	ou1/ou4
邋	202	99.90909646	la1
焓	202	99.90920085	han2
秣	202	99.90930524	mo4
昶	202	99.90940963	chang3
種	202	99.90951402	zhong3
變	202	99.90961841	bian4
窣	200	99.90972177	su1
绦	200	99.90982513	tao1
俎	200	99.90992849	zu3
榫	199	99.91003133	sun3
蟪	199	99.91013417	hui4
稗	198	99.91023649	bai4
謇	198	99.91033881	jian3
氩	198	99.91044114	ya4
類	198	99.91054346	lei4
锴	198	99.91064578	kai3
龉	198	99.91074811	yu3
烃	198	99.91085043	ting1
俣	197	99.91095224	yu3
嬷	197	99.91105404	ma1/mo2
肱	197	99.91115585	gong1
鸢	197	99.91125766	yuan1
笫	197	99.91135946	zi3
痤	197	99.91146127	cuo2
陰	197	99.91156308	yin1
菏	196	99.91166437	he2
莆	196	99.91176566	pu2
芨	196	99.91186695	ji2/ji1
阕	196	99.91196824	que4
砣	196	99.91206953	tuo2
碜	196	99.91217082	chen3
鼹	196	99.91227211	yan3
長	196	99.9123734	chang2
猷	195	99.91247417	you2
竽	195	99.91257494	yu2
舸	195	99.91267572	ge3
诓	194	99.91277597	kuang1
錾	194	99.91287623	zan4
淬	193	99.91297597	cui4
隗	193	99.91307571	wei3
悌	193	99.91317545	ti4
姘	193	99.91327519	pin1
槭	193	99.91337493	qi4
邈	193	99.91347466	miao3
婕	193	99.9135744	jie2
歙	192	99.91367363	she4/xi1
稹	192	99.91377285	zhen3
蹴	192	99.91387207	cu4
砒	191	99.91397078	pi1
痈	191	99.91406948	yong1
镏	191	99.91416819	liu2
羯	191	99.9142669	jie2
豕	191	99.9143656	shi3
鲂	191	99.91446431	fang2
蓖	190	99.9145625	bi4
匦	190	99.91466069	gui3
笤	190	99.91475888	tiao2
峥	189	99.91485655	zheng1
徭	189	99.91495422	yao2
浃	189	99.91505189	jia1
烊	189	99.91514957	yang2
補	189	99.91524724	bu3
窸	188	99.91534439	xi1
酆	188	99.91544155	feng1
缢	188	99.9155387	yi4
褓	188	99.91563586	bao3
蚨	188	99.91573302	fu2
翳	188	99.91583017	yi4
趔	188	99.91592733	lie4
炔	187	99.91602397	que1/gui4
誊	187	99.9161206	teng2
赜	187	99.91621724	ze2
仃	187	99.91631388	ding1
勖	187	99.91641052	xu4
葺	187	99.91650716	qi4
蚴	187	99.9166038	you4
泷	187	99.91670044	long2/shuang1
蛴	187	99.91679708	qi2
結	187	99.91689372	jie2
媸	186	99.91698984	chi1
俳	185	99.91708544	pai2
诖	185	99.91718105	gua4
茑	185	99.91727665	niao3
逡	185	99.91737226	qun1
孱	185	99.91746786	can4/chan2
砦	185	99.91756347	zhai4
跸	185	99.91765907	bi4
祜	185	99.91775468	hu4
伉	184	99.91784977	kang4
溴	184	99.91794486	xiu4
屐	184	99.91803994	ji1
飚	184	99.91813503	biao1
蛞	184	99.91823012	kuo4
鏡	184	99.91832521	jing4
掮	183	99.91841978	qian2
崆	183	99.91851435	kong1
庾	183	99.91860893	yu3
橛	183	99.9187035	jue2
矸	183	99.91879807	gan1
鸨	183	99.91889264	bao3
圻	183	99.91898721	qi2
缂	183	99.91908178	ke4
蒯	183	99.91917636	kuai3
诹	182	99.91927041	zou1
啭	182	99.91936447	zhuan4
饧	182	99.91945852	xing2/tang2
镉	182	99.91955257	ge2
鸪	182	99.91964663	gu1
蛩	182	99.91974068	qiong2
蠖	182	99.91983474	huo4
說	182	99.91992879	shuo1
劭	181	99.92002233	shao4
哐	181	99.92011587	kuang1
崧	181	99.92020941	song1
杼	181	99.92030295	zhu4
棂	181	99.92039649	ling2
螫	181	99.92049002	shi4/zhe1
龃	181	99.92058356	ju3
饔	181	99.9206771	yong1
遑	181	99.92077064	huang2
颢	181	99.92086418	hao4
腱	180	99.9209572	jian4
襁	180	99.92105022	qiang3
忾	179	99.92114272	kai4
濠	179	99.92123523	hao2
牝	179	99.92132773	pin4
蛄	179	99.92142024	gu1
鲆	179	99.92151274	ping2
嗄	178	99.92160473	a2/sha4
灏	178	99.92169672	hao4
疥	177	99.92178819	jie4
苜	177	99.92187966	mu4
荞	177	99.92197113	qiao2
嘣	177	99.9220626	beng1
夤	177	99.92215407	yin2
砝	177	99.92224554	fa3
颞	177	99.92233701	nie4
開	177	99.92242848	kai1
忤	176	99.92251944	wu3
遢	176	99.92261039	ta4/ta1
旎	176	99.92270135	ni3
瘛	176	99.9227923	chi4
魉	176	99.92288326	liang3
辇	176	99.92297421	nian3
見	176	99.92306516	jian4
瓤	175	99.9231556	rang2
荥	175	99.92324604	xing2/ying2
涫	175	99.92333648	guan4
娌	175	99.92342691	li3
氚	175	99.92351735	chuan1
臁	175	99.92360779	lian2
毂	175	99.92369823	gu1/gu3
碇	175	99.92378866	ding4
毖	174	99.92387858	bi4
壅	174	99.9239685	yong1
吡	174	99.92405842	bi3
缛	174	99.92414835	ru4
玮	174	99.92423827	wei3
羟	174	99.92432819	qiang3
還	174	99.92441811	hai2
珈	173	99.92450751	jia1
颀	173	99.92459691	qi2
虼	173	99.92468632	ge4
祇	172	99.92477521	qi2
佝	172	99.92486409	gou1
翕	172	99.92495298	xi4/xi1
遴	172	99.92504187	lin2
珏	172	99.92513075	jue2
郛	172	99.92521964	fu2
較	172	99.92530853	jiao4
驗	172	99.92539741	yan4
玖	171	99.92548579	jiu3
蹇	171	99.92557416	jian3
逋	171	99.92566253	bu1
氅	171	99.9257509	chang3
粽	171	99.92583927	zong4
诂	171	99.92592764	gu3
岢	170	99.92601549	ke3
聒	170	99.92610334	guo1
髁	170	99.9261912	ke1
黍	169	99.92627853	shu3
芾	169	99.92636587	fei4/fu2
淝	169	99.92645321	fei2
鲎	169	99.92654054	hou4
鞣	169	99.92662788	rou2
髋	169	99.92671522	kuan1
闳	169	99.92680255	hong2
潆	169	99.92688989	ying2
汨	168	99.92697671	mi4
胍	168	99.92706353	gua1
阏	167	99.92714983	e4/yan1
钤	167	99.92723614	qian2
鹜	167	99.92732244	wu4
鬈	167	99.92740874	quan2
铵	167	99.92749505	an3
戬	167	99.92758135	jian3
點	167	99.92766765	dian3
崮	166	99.92775344	gu4
枰	166	99.92783922	ping2
樯	166	99.92792501	qiang2
脍	166	99.9280108	kuai4
畲	166	99.92809658	yu2/she1
衾	166	99.92818237	qin1
蹼	166	99.92826816	pu3
題	166	99.92835394	ti2
劬	165	99.92843921	qu2
咭	165	99.92852448	ji1
囫	165	99.92860975	hu2
洱	165	99.92869502	er3
刎	164	99.92877977	wen3
芏	164	99.92886453	du4
琊	164	99.92894928	ya2
碚	164	99.92903403	bei4
鳕	164	99.92911878	xue3
谪	163	99.92920302	zhe2
芎	163	99.92928726	xiong1
恂	163	99.92937149	xun2
槿	163	99.92945573	jin3
鲢	163	99.92953996	lian2
鲧	163	99.9296242	gun3
嘧	163	99.92970844	mi4
绀	163	99.92979267	gan4
郦	162	99.92987639	li4
噱	162	99.92996011	jue2
浠	162	99.93004383	xi1
潸	162	99.93012755	shan1
跏	162	99.93021127	jia1
鲶	162	99.93029499	nian2
矍	161	99.93037819	jue2
苌	161	99.93046139	chang2
抻	161	99.93054459	chen1
琰	161	99.9306278	yan3
鹚	161	99.930711	ci2
龆	161	99.9307942	tiao2
臬	161	99.9308774	nie4
芄	160	99.93096009	wan2
呔	160	99.93104278	tai3
